,User ID,Subscription Type,Monthly Revenue,Country,Age,Gender,Device,Plan Duration,Join Year,Join Month,Join Day,Last Payment Year,Last Payment Month,Last Payment Day
1678,1679,1,14,Australia,48,1,Tablet,1 Month,2022,10,16,2023,6,7
1679,1680,0,13,Germany,32,1,Laptop,1 Month,2022,10,18,2023,7,7
1680,1681,1,15,France,27,1,Smart TV,1 Month,2022,10,22,2023,7,7
1681,1682,0,10,Brazil,48,0,Laptop,1 Month,2022,10,23,2023,9,7
1682,1683,2,12,Mexico,33,1,Laptop,1 Month,2022,10,26,2023,6,7
1683,1684,2,13,Spain,28,1,Smartphone,1 Month,2022,10,27,2023,7,7
1684,1685,0,15,Italy,46,1,Laptop,1 Month,2022,10,31,2023,7,7
1685,1686,1,11,Spain,40,1,Laptop,1 Month,2022,1,11,2023,8,7
1686,1687,0,13,Spain,49,1,Smartphone,1 Month,2022,3,11,2023,5,7
1687,1688,2,14,United States,41,0,Tablet,1 Month,2022,4,11,2023,6,7
1688,1689,1,13,Canada,38,1,Tablet,1 Month,2022,5,11,2023,7,7
1689,1690,0,13,United States,42,0,Laptop,1 Month,2022,5,11,2023,7,7
1690,1691,1,13,United States,27,0,Smart TV,1 Month,2022,5,11,2023,5,7
1691,1692,0,12,Canada,41,0,Tablet,1 Month,2022,5,11,2023,6,7
1692,1693,2,13,United Kingdom,41,0,Tablet,1 Month,2022,3,11,2023,7,7
1693,1694,2,11,Australia,49,1,Laptop,1 Month,2022,10,27,2023,7,7
1694,1695,0,14,Germany,28,0,Smartphone,1 Month,2022,10,24,2023,4,7
1695,1696,1,13,France,44,1,Laptop,1 Month,2022,10,17,2023,7,7
1696,1697,0,11,Brazil,47,0,Tablet,1 Month,2022,6,10,2023,7,7
1697,1698,2,12,Mexico,29,1,Tablet,1 Month,2022,9,18,2023,6,7
1698,1699,1,10,Spain,31,0,Laptop,1 Month,2022,9,17,2023,4,7
1699,1700,0,12,Italy,28,0,Smart TV,1 Month,2022,9,13,2023,8,7
1700,1701,1,15,Spain,32,1,Smart TV,1 Month,2022,9,9,2023,7,7
1701,1702,0,12,Spain,43,1,Smartphone,1 Month,2022,2,9,2023,7,7
1702,1703,2,13,United States,48,1,Smart TV,1 Month,2022,1,9,2023,6,7
1703,1704,2,10,Canada,28,1,Laptop,1 Month,2022,8,16,2023,7,7
1704,1705,0,14,United States,31,0,Tablet,1 Month,2022,8,17,2023,7,7
1705,1706,1,15,United States,47,1,Laptop,1 Month,2022,7,29,2023,7,7
1706,1707,0,13,Canada,39,0,Smartphone,1 Month,2022,7,28,2023,6,7
1707,1708,2,13,United Kingdom,35,1,Smartphone,1 Month,2022,7,25,2023,7,7
1708,1709,1,10,Australia,42,0,Smartphone,1 Month,2022,7,26,2023,6,7
1709,1710,0,11,Germany,30,1,Smart TV,1 Month,2022,7,17,2023,7,7
1710,1711,1,14,France,34,1,Smartphone,1 Month,2022,7,16,2023,6,7
1711,1712,0,11,Brazil,35,1,Smartphone,1 Month,2022,7,17,2023,9,7
1712,1713,2,12,Mexico,31,0,Tablet,1 Month,2022,7,16,2023,6,7
1713,1714,2,14,Spain,36,0,Tablet,1 Month,2022,7,16,2023,7,7
1714,1715,0,14,Italy,31,0,Laptop,1 Month,2022,12,7,2023,6,7
1715,1716,1,11,Spain,32,1,Smart TV,1 Month,2022,10,7,2023,9,7
1716,1717,0,10,Spain,46,0,Smartphone,1 Month,2022,8,7,2023,7,7
1717,1718,2,15,United States,30,1,Tablet,1 Month,2022,6,29,2023,7,7
1718,1719,1,12,Canada,46,1,Laptop,1 Month,2022,6,29,2023,6,7
1719,1720,0,12,United States,44,0,Tablet,1 Month,2022,6,28,2023,8,7
1720,1721,0,12,United States,34,1,Tablet,1 Month,2022,6,29,2023,6,7
1721,1722,0,13,Canada,31,1,Tablet,1 Month,2022,1,7,2023,8,7
1722,1723,2,13,United Kingdom,34,1,Smart TV,1 Month,2022,2,7,2023,6,7
1723,1724,1,12,Australia,28,1,Laptop,1 Month,2022,4,7,2023,8,7
1724,1725,0,10,Germany,36,0,Smartphone,1 Month,2022,8,7,2023,7,7
1725,1726,0,14,France,48,0,Laptop,1 Month,2022,7,20,2023,9,7
1726,1727,1,13,Brazil,40,1,Smartphone,1 Month,2022,7,23,2023,6,7
1727,1728,2,15,Mexico,35,1,Smartphone,1 Month,2022,7,26,2023,7,7
1728,1729,2,11,Spain,41,1,Laptop,1 Month,2022,7,30,2023,7,7
1729,1730,0,10,Italy,28,0,Smartphone,1 Month,2022,8,8,2023,8,7
1730,1731,1,12,Spain,37,1,Tablet,1 Month,2022,8,13,2023,5,7
1731,1732,2,12,Spain,33,1,Smartphone,1 Month,2022,8,14,2023,7,7
1732,1733,0,15,United States,27,0,Tablet,1 Month,2022,8,16,2023,6,7
1733,1734,2,14,Canada,35,1,Tablet,1 Month,2022,8,19,2023,8,7
1734,1735,1,10,United States,27,1,Smartphone,1 Month,2022,8,27,2023,6,7
1735,1736,0,15,United States,29,0,Smartphone,1 Month,2022,4,9,2023,7,7
1736,1737,1,12,Canada,28,0,Laptop,1 Month,2022,5,9,2023,6,7
1737,1738,2,12,United Kingdom,33,0,Smartphone,1 Month,2022,9,13,2023,8,7
1738,1739,0,10,Australia,35,0,Smartphone,1 Month,2022,9,16,2023,5,7
1739,1740,2,15,Germany,37,0,Laptop,1 Month,2022,9,18,2023,6,7
1740,1741,1,12,France,31,1,Smartphone,1 Month,2022,9,20,2023,6,7
1741,1742,0,13,Brazil,27,1,Laptop,1 Month,2022,9,29,2023,7,7
1742,1743,2,11,Mexico,48,1,Tablet,1 Month,2022,9,30,2023,8,7
1743,1744,1,15,Spain,30,0,Smart TV,1 Month,2022,4,10,2023,10,7
1744,1745,0,14,Italy,45,1,Tablet,1 Month,2022,8,10,2023,7,7
1745,1746,1,14,Spain,28,1,Smart TV,1 Month,2022,10,10,2023,7,7
1746,1747,0,12,Spain,30,0,Laptop,1 Month,2022,12,10,2023,8,7
1747,1748,2,15,United States,48,1,Smartphone,1 Month,2022,10,14,2023,10,7
1748,1749,2,10,Canada,37,0,Laptop,1 Month,2022,10,16,2023,7,7
1749,1750,0,15,United States,28,0,Smartphone,1 Month,2022,10,21,2023,7,7
1750,1751,1,14,United States,43,0,Tablet,1 Month,2022,10,23,2023,7,7
1751,1752,0,10,Canada,36,1,Laptop,1 Month,2022,10,25,2023,9,7
1752,1753,2,15,United Kingdom,47,1,Laptop,1 Month,2022,10,26,2023,6,7
1753,1754,1,10,Australia,42,1,Smart TV,1 Month,2022,10,29,2023,7,7
1754,1755,0,15,Germany,50,1,Laptop,1 Month,2022,10,31,2023,7,7
1755,1756,1,13,France,41,1,Tablet,1 Month,2022,2,11,2023,8,7
1756,1757,0,13,Brazil,43,1,Laptop,1 Month,2022,3,11,2023,5,7
1757,1758,2,13,Mexico,35,1,Laptop,1 Month,2022,5,11,2023,7,7
1758,1759,2,10,Spain,51,1,Smart TV,1 Month,2022,6,11,2023,7,7
1759,1760,0,15,Italy,35,1,Tablet,1 Month,2022,6,11,2023,7,7
1760,1761,1,10,Spain,37,1,Smart TV,1 Month,2022,7,11,2023,5,7
1761,1762,0,10,Spain,28,0,Smartphone,1 Month,2022,4,11,2023,6,7
1762,1763,2,14,United States,32,0,Smartphone,1 Month,2022,2,11,2023,7,7
1763,1764,1,13,Canada,37,0,Tablet,1 Month,2022,10,27,2023,7,7
1764,1765,0,11,United States,37,0,Tablet,1 Month,2022,10,18,2023,5,7
1765,1766,1,12,United States,34,0,Smart TV,1 Month,2022,7,10,2023,8,7
1766,1767,0,15,Canada,30,0,Tablet,1 Month,2022,4,10,2023,7,7
1767,1768,2,14,United Kingdom,35,1,Tablet,1 Month,2022,9,17,2023,7,7
1768,1769,2,14,Australia,41,0,Laptop,1 Month,2022,9,15,2023,6,7
1769,1770,0,13,Germany,50,0,Tablet,1 Month,2022,10,9,2023,8,7
1770,1771,1,11,France,48,0,Laptop,1 Month,2022,9,9,2023,8,7
1771,1772,0,12,Brazil,29,1,Smart TV,1 Month,2022,9,9,2023,8,7
1772,1773,2,12,Mexico,37,1,Tablet,1 Month,2022,7,9,2023,6,7
1773,1774,1,15,Spain,36,0,Tablet,1 Month,2022,8,9,2023,8,7
1774,1775,0,15,Italy,45,1,Tablet,1 Month,2022,8,14,2023,7,7
1775,1776,1,15,Spain,27,0,Smart TV,1 Month,2022,6,8,2023,8,7
1776,1777,0,12,Spain,31,0,Tablet,1 Month,2022,6,8,2023,6,7
1777,1778,2,11,United States,42,0,Tablet,1 Month,2022,7,29,2023,9,7
1778,1779,2,15,Canada,43,0,Smartphone,1 Month,2022,7,28,2023,6,7
1779,1780,0,13,United States,43,1,Smart TV,1 Month,2022,7,24,2023,7,7
1780,1781,1,15,United States,35,0,Laptop,1 Month,2022,7,22,2023,6,7
1781,1782,0,13,Canada,51,1,Laptop,1 Month,2022,7,19,2023,10,7
1782,1783,2,13,United Kingdom,42,0,Smartphone,1 Month,2022,7,17,2023,7,7
1783,1784,1,13,Australia,36,1,Tablet,1 Month,2022,7,16,2023,7,7
1784,1785,0,13,Germany,50,0,Tablet,1 Month,2022,7,13,2023,7,7
1785,1786,1,15,France,43,0,Laptop,1 Month,2022,7,14,2023,9,7
1786,1787,0,11,Brazil,28,1,Laptop,1 Month,2022,7,7,2023,7,7
1787,1788,2,10,Mexico,48,0,Smart TV,1 Month,2022,6,7,2023,9,7
1788,1789,2,14,Spain,47,0,Tablet,1 Month,2022,6,30,2023,7,7
1789,1790,0,12,Italy,31,1,Smart TV,1 Month,2022,6,30,2023,9,7
1790,1791,1,14,Spain,45,1,Laptop,1 Month,2022,1,7,2023,6,7
1791,1792,0,15,Spain,45,0,Tablet,1 Month,2022,2,7,2023,9,7
1792,1793,2,14,United States,42,0,Smart TV,1 Month,2022,3,7,2023,6,7
1793,1794,1,12,Canada,36,0,Tablet,1 Month,2022,6,7,2023,8,7
1794,1795,0,14,United States,32,1,Smart TV,1 Month,2022,7,7,2023,7,7
1795,1796,0,10,United States,50,1,Tablet,1 Month,2022,7,15,2023,9,7
1796,1797,0,14,Canada,39,1,Smart TV,1 Month,2022,7,17,2023,6,7
1797,1798,2,10,United Kingdom,51,1,Smartphone,1 Month,2022,7,26,2023,8,7
1798,1799,1,14,Australia,49,0,Tablet,1 Month,2022,5,8,2023,7,7
1799,1800,0,14,Germany,42,1,Tablet,1 Month,2022,12,8,2023,9,7
1800,1801,0,12,France,46,1,Tablet,1 Month,2022,8,14,2023,6,7
1801,1802,1,12,Brazil,30,1,Smartphone,1 Month,2022,8,15,2023,7,7
1802,1803,2,10,Mexico,48,1,Smart TV,1 Month,2022,8,18,2023,7,7
1803,1804,2,12,Spain,40,0,Laptop,1 Month,2022,8,21,2023,9,7
1804,1805,0,10,Italy,50,0,Smart TV,1 Month,2022,4,9,2023,6,7
1805,1806,1,15,Spain,49,0,Laptop,1 Month,2022,5,9,2023,7,7
1806,1807,2,11,Spain,37,1,Smartphone,1 Month,2022,8,9,2023,7,7
1807,1808,0,12,United States,43,1,Laptop,1 Month,2022,9,15,2023,8,7
1808,1809,2,15,Canada,40,0,Tablet,1 Month,2022,9,17,2023,6,7
1809,1810,1,14,United States,27,1,Laptop,1 Month,2022,9,19,2023,9,7
1810,1811,0,10,United States,47,1,Smart TV,1 Month,2022,9,23,2023,6,7
1811,1812,1,11,Canada,50,1,Smartphone,1 Month,2022,9,26,2023,8,7
1812,1813,2,12,United Kingdom,31,0,Smartphone,1 Month,2022,9,30,2023,8,7
1813,1814,0,10,Australia,33,1,Smartphone,1 Month,2022,7,10,2023,10,7
1814,1815,2,13,Germany,42,0,Tablet,1 Month,2022,9,10,2023,7,7
1815,1816,1,14,France,51,0,Laptop,1 Month,2022,12,10,2023,7,7
1816,1817,0,12,Brazil,43,0,Smartphone,1 Month,2022,10,13,2023,8,7
1817,1818,2,15,Mexico,45,0,Smart TV,1 Month,2022,10,14,2023,10,7
1818,1819,1,13,Spain,48,0,Tablet,1 Month,2022,10,19,2023,7,7
1819,1820,0,14,Italy,48,0,Smart TV,1 Month,2022,10,20,2023,7,7
1820,1821,1,12,Spain,30,1,Smartphone,1 Month,2022,10,22,2023,8,7
1821,1822,0,15,Spain,29,0,Tablet,1 Month,2022,10,24,2023,9,7
1822,1823,2,10,United States,28,1,Tablet,1 Month,2022,10,28,2023,6,7
1823,1824,2,12,Canada,46,0,Laptop,1 Month,2022,10,30,2023,8,7
1824,1825,0,13,United States,45,1,Smart TV,1 Month,2022,1,11,2023,8,7
1825,1826,1,12,United States,30,1,Tablet,1 Month,2022,3,11,2023,8,7
1826,1827,0,13,Canada,44,0,Laptop,1 Month,2022,4,11,2023,6,7
1827,1828,2,14,United Kingdom,46,1,Laptop,1 Month,2022,5,11,2023,7,7
1828,1829,1,13,Australia,36,0,Tablet,1 Month,2022,6,11,2023,8,7
1829,1830,0,12,Germany,27,0,Smartphone,1 Month,2022,7,11,2023,8,7
1830,1831,1,14,France,43,1,Laptop,1 Month,2022,5,11,2023,5,7
1831,1832,0,11,Brazil,48,0,Smartphone,1 Month,2022,5,11,2023,9,7
1832,1833,2,12,Mexico,36,0,Smartphone,1 Month,2022,6,11,2023,8,7
1833,1834,2,10,Spain,44,1,Smart TV,1 Month,2022,3,11,2023,7,7
1834,1835,0,11,Italy,41,0,Tablet,1 Month,2022,10,22,2023,6,7
1835,1836,1,12,Spain,29,0,Smart TV,1 Month,2022,10,22,2023,9,7
1836,1837,0,13,Spain,28,0,Smartphone,1 Month,2022,10,15,2023,9,7
1837,1838,2,11,United States,36,0,Smartphone,1 Month,2022,9,24,2023,7,7
1838,1839,1,15,Canada,36,0,Smart TV,1 Month,2022,9,15,2023,6,7
1839,1840,0,14,United States,40,1,Laptop,1 Month,2022,9,15,2023,8,7
1840,1841,1,11,United States,35,0,Tablet,1 Month,2022,12,9,2023,8,7
1841,1842,0,14,Canada,34,0,Smartphone,1 Month,2022,12,9,2023,9,7
1842,1843,2,10,United Kingdom,46,1,Laptop,1 Month,2022,11,9,2023,7,7
1843,1844,2,14,Australia,47,0,Smart TV,1 Month,2022,11,9,2023,8,7
1844,1845,0,12,Germany,32,0,Smartphone,1 Month,2022,8,16,2023,7,7
1845,1846,1,13,France,45,1,Smartphone,1 Month,2022,12,8,2023,8,7
1846,1847,0,10,Brazil,31,0,Smartphone,1 Month,2022,2,8,2023,7,7
1847,1848,2,11,Mexico,49,1,Laptop,1 Month,2022,1,8,2023,10,7
1848,1849,1,11,Spain,33,0,Smartphone,1 Month,2022,7,29,2023,7,7
1849,1850,0,12,Italy,30,1,Smartphone,1 Month,2022,7,28,2023,8,7
1850,1851,1,11,Spain,48,0,Laptop,1 Month,2022,7,25,2023,8,7
1851,1852,0,14,Spain,49,0,Tablet,1 Month,2022,7,20,2023,10,7
1852,1853,2,13,United States,43,1,Laptop,1 Month,2022,7,16,2023,8,7
1853,1854,2,14,Canada,46,0,Laptop,1 Month,2022,7,16,2023,8,7
1854,1855,0,12,United States,33,1,Smartphone,1 Month,2022,7,15,2023,7,7
1855,1856,1,15,United States,31,0,Smartphone,1 Month,2022,7,13,2023,9,7
1856,1857,0,13,Canada,44,0,Smart TV,1 Month,2022,6,7,2023,7,7
1857,1858,2,10,United Kingdom,34,1,Smart TV,1 Month,2022,3,7,2023,9,7
1858,1859,1,15,Australia,41,1,Laptop,1 Month,2022,4,7,2023,7,7
1859,1860,0,10,Germany,42,1,Laptop,1 Month,2022,3,7,2023,9,7
1860,1861,1,15,France,38,0,Laptop,1 Month,2022,3,7,2023,7,7
1861,1862,0,13,Brazil,31,0,Tablet,1 Month,2022,4,7,2023,10,7
1862,1863,2,11,Mexico,35,0,Smartphone,1 Month,2022,5,7,2023,6,7
1863,1864,2,15,Spain,32,1,Smartphone,1 Month,2022,7,7,2023,8,7
1864,1865,0,15,Italy,39,1,Smartphone,1 Month,2022,8,7,2023,7,7
1865,1866,1,12,Spain,42,1,Laptop,1 Month,2022,7,13,2023,10,7
1866,1867,0,11,Spain,31,1,Tablet,1 Month,2022,7,15,2023,6,7
1867,1868,2,14,United States,38,1,Tablet,1 Month,2022,1,8,2023,8,7
1868,1869,1,13,Canada,48,1,Smart TV,1 Month,2022,11,8,2023,8,7
1869,1870,0,14,United States,29,1,Tablet,1 Month,2022,8,13,2023,9,7
1870,1871,0,10,United States,43,0,Smart TV,1 Month,2022,8,15,2023,6,7
1871,1872,0,13,Canada,49,0,Smartphone,1 Month,2022,8,16,2023,8,7
1872,1873,2,14,United Kingdom,50,1,Smartphone,1 Month,2022,8,18,2023,8,7
1873,1874,1,14,Australia,50,1,Smartphone,1 Month,2022,8,25,2023,9,7
1874,1875,0,14,Germany,51,1,Smart TV,1 Month,2022,8,29,2023,6,7
1875,1876,0,11,France,29,1,Tablet,1 Month,2022,4,9,2023,9,7
1876,1877,1,11,Brazil,50,0,Smartphone,1 Month,2022,9,13,2023,7,7
1877,1878,2,12,Mexico,39,0,Tablet,1 Month,2022,9,14,2023,8,7
1878,1879,2,10,Spain,27,0,Smart TV,1 Month,2022,9,17,2023,6,7
1879,1880,0,15,Italy,29,1,Smart TV,1 Month,2022,9,18,2023,10,7
1880,1881,1,15,Spain,28,1,Tablet,1 Month,2022,9,23,2023,7,7
1881,1882,2,11,Spain,46,1,Smartphone,1 Month,2022,9,27,2023,8,7
1882,1883,0,14,United States,50,0,Tablet,1 Month,2022,4,10,2023,8,7
1883,1884,2,12,Canada,33,0,Tablet,1 Month,2022,9,10,2023,11,7
1884,1885,1,14,United States,32,0,Tablet,1 Month,2022,10,10,2023,7,7
1885,1886,0,12,United States,38,1,Smart TV,1 Month,2022,11,10,2023,8,7
1886,1887,1,13,Canada,49,1,Smart TV,1 Month,2022,10,13,2023,9,7
1887,1888,2,12,United Kingdom,50,1,Laptop,1 Month,2022,10,15,2023,10,7
1888,1889,0,13,Australia,37,0,Laptop,1 Month,2022,10,20,2023,7,7
1889,1890,2,15,Germany,33,0,Laptop,1 Month,2022,10,21,2023,8,7
1890,1891,1,11,France,33,0,Tablet,1 Month,2022,10,23,2023,9,7
1891,1892,0,15,Brazil,46,1,Smartphone,1 Month,2022,10,25,2023,9,7
1892,1893,2,10,Mexico,28,1,Smartphone,1 Month,2022,10,27,2023,7,7
1893,1894,1,11,Spain,33,1,Tablet,1 Month,2022,10,30,2023,8,7
1894,1895,0,15,Italy,45,1,Laptop,1 Month,2022,1,11,2023,9,7
1895,1896,1,14,Spain,43,1,Laptop,1 Month,2022,2,11,2023,9,7
1896,1897,0,11,Spain,49,0,Smartphone,1 Month,2022,4,11,2023,6,7
1897,1898,2,13,United States,41,0,Tablet,1 Month,2022,6,11,2023,7,7
1898,1899,2,14,Canada,39,0,Smartphone,1 Month,2022,7,11,2023,9,7
1899,1900,0,14,United States,45,0,Smartphone,1 Month,2022,6,11,2023,8,7
1900,1901,1,15,United States,38,1,Tablet,1 Month,2022,7,11,2023,6,7
1901,1902,0,15,Canada,30,1,Smart TV,1 Month,2022,7,11,2023,10,7
1902,1903,2,12,United Kingdom,27,0,Smart TV,1 Month,2022,3,11,2023,8,7
1903,1904,1,15,Australia,36,0,Smartphone,1 Month,2022,3,11,2023,8,7
1904,1905,0,15,Germany,36,0,Tablet,1 Month,2022,10,31,2023,6,7
1905,1906,1,11,France,28,1,Tablet,1 Month,2022,10,28,2023,9,7
1906,1907,0,10,Brazil,45,0,Smartphone,1 Month,2022,9,28,2023,9,7
1907,1908,2,15,Mexico,41,1,Smartphone,1 Month,2022,9,19,2023,9,7
1908,1909,2,12,Spain,29,1,Smart TV,1 Month,2022,9,16,2023,8,7
1909,1910,0,15,Italy,35,1,Smartphone,1 Month,2022,9,17,2023,8,7
1910,1911,1,12,Spain,36,0,Smart TV,1 Month,2022,9,17,2023,8,7
1911,1912,0,11,Spain,41,1,Laptop,1 Month,2022,9,15,2023,9,7
1912,1913,2,11,United States,46,1,Tablet,1 Month,2022,9,14,2023,8,7
1913,1914,1,11,Canada,46,0,Tablet,1 Month,2022,9,14,2023,8,7
1914,1915,0,10,United States,42,1,Smartphone,1 Month,2022,9,13,2023,8,7
1915,1916,1,13,United States,40,1,Tablet,1 Month,2022,8,13,2023,8,7
1916,1917,0,14,Canada,32,0,Tablet,1 Month,2022,12,8,2023,8,7
1917,1918,2,11,United Kingdom,34,0,Smartphone,1 Month,2022,7,8,2023,10,7
1918,1919,2,11,Australia,27,0,Smart TV,1 Month,2022,7,8,2023,9,7
1919,1920,0,11,Germany,38,1,Laptop,1 Month,2022,4,8,2023,8,7
1920,1921,1,14,France,34,0,Laptop,1 Month,2022,7,24,2023,8,7
1921,1922,0,13,Brazil,28,1,Tablet,1 Month,2022,7,18,2023,10,7
1922,1923,2,12,Mexico,48,1,Smartphone,1 Month,2022,7,17,2023,8,7
1923,1924,1,13,Spain,42,0,Laptop,1 Month,2022,7,17,2023,9,7
1924,1925,0,10,Italy,37,0,Smart TV,1 Month,2022,7,14,2023,8,7
1925,1926,1,11,Spain,28,0,Tablet,1 Month,2022,6,7,2023,10,7
1926,1927,0,13,Spain,43,0,Smart TV,1 Month,2022,7,7,2023,8,7
1927,1928,2,10,United States,44,0,Smart TV,1 Month,2022,7,7,2023,11,7
1928,1929,2,12,Canada,33,0,Smartphone,1 Month,2022,8,7,2023,7,7
1929,1930,0,13,United States,36,1,Smart TV,1 Month,2022,7,7,2023,9,7
1930,1931,1,14,United States,27,1,Tablet,1 Month,2022,8,7,2023,7,7
1931,1932,0,11,Canada,41,1,Tablet,1 Month,2022,9,7,2023,11,7
1932,1933,2,14,United Kingdom,32,1,Smart TV,1 Month,2022,9,7,2023,7,7
1933,1934,1,12,Australia,36,0,Laptop,1 Month,2022,9,7,2023,8,7
1934,1935,0,12,Germany,36,0,Tablet,1 Month,2022,12,7,2023,7,7
1935,1936,1,13,France,36,1,Laptop,1 Month,2022,7,15,2023,10,7
1936,1937,0,14,Brazil,32,1,Smart TV,1 Month,2022,7,16,2023,7,7
1937,1938,2,10,Mexico,45,0,Smartphone,1 Month,2022,7,18,2023,8,7
1938,1939,2,11,Spain,43,0,Tablet,1 Month,2022,8,13,2023,9,7
1939,1940,0,10,Italy,35,1,Tablet,1 Month,2022,8,14,2023,10,7
1940,1941,1,13,Spain,29,0,Smart TV,1 Month,2022,8,16,2023,7,7
1941,1942,0,14,Spain,33,0,Smart TV,1 Month,2022,8,17,2023,8,7
1942,1943,2,14,United States,49,1,Smart TV,1 Month,2022,8,25,2023,8,7
1943,1944,1,15,Canada,27,1,Tablet,1 Month,2022,8,28,2023,9,7
1944,1945,0,14,United States,39,0,Smart TV,1 Month,2022,8,29,2023,7,7
1945,1946,0,10,United States,34,0,Smart TV,1 Month,2022,11,9,2023,10,7
1946,1947,0,12,Canada,39,1,Smartphone,1 Month,2022,12,9,2023,8,7
1947,1948,2,11,United Kingdom,39,0,Laptop,1 Month,2022,9,16,2023,9,7
1948,1949,1,15,Australia,39,0,Smart TV,1 Month,2022,9,17,2023,9,7
1949,1950,0,10,Germany,40,0,Laptop,1 Month,2022,9,21,2023,10,7
1950,1951,0,15,France,40,1,Tablet,1 Month,2022,9,23,2023,8,7
1951,1952,1,14,Brazil,31,1,Smartphone,1 Month,2022,9,27,2023,8,7
1952,1953,2,12,Mexico,47,1,Smartphone,1 Month,2022,9,10,2023,9,7
1953,1954,2,11,Spain,43,1,Laptop,1 Month,2022,10,10,2023,11,7
1954,1955,0,13,Italy,34,1,Smartphone,1 Month,2022,11,10,2023,8,7
1955,1956,1,12,Spain,30,0,Tablet,1 Month,2022,12,10,2023,8,7
1956,1957,2,15,Spain,33,0,Smartphone,1 Month,2022,10,13,2023,9,7
1957,1958,0,12,United States,29,1,Tablet,1 Month,2022,10,19,2023,10,7
1958,1959,2,14,Canada,35,0,Smartphone,1 Month,2022,10,21,2023,7,7
1959,1960,1,13,United States,41,0,Laptop,1 Month,2022,10,23,2023,8,7
1960,1961,0,14,United States,34,0,Smartphone,1 Month,2022,10,24,2023,10,7
1961,1962,1,12,Canada,28,0,Tablet,1 Month,2022,10,26,2023,9,7
1962,1963,2,15,United Kingdom,31,1,Smart TV,1 Month,2022,10,27,2023,7,7
1963,1964,0,15,Australia,29,1,Smart TV,1 Month,2022,1,11,2023,8,7
1964,1965,2,12,Germany,44,0,Tablet,1 Month,2022,2,11,2023,9,7
1965,1966,1,10,France,44,0,Tablet,1 Month,2022,4,11,2023,9,7
1966,1967,0,13,Brazil,29,1,Laptop,1 Month,2022,5,11,2023,6,7
1967,1968,2,12,Mexico,32,0,Tablet,1 Month,2022,6,11,2023,9,7
1968,1969,1,11,Spain,31,1,Smartphone,1 Month,2022,7,11,2023,9,7
1969,1970,0,14,Italy,27,1,Laptop,1 Month,2022,8,11,2023,8,7
1970,1971,1,13,Spain,43,0,Laptop,1 Month,2022,8,11,2023,6,7
1971,1972,0,14,Spain,48,1,Tablet,1 Month,2022,9,11,2023,10,7
1972,1973,2,15,United States,37,0,Tablet,1 Month,2022,9,11,2023,9,7
1973,1974,2,11,Canada,42,1,Smartphone,1 Month,2022,5,11,2023,8,7
1974,1975,0,11,United States,40,1,Tablet,1 Month,2022,4,11,2023,7,7
1975,1976,1,13,United States,37,0,Tablet,1 Month,2022,10,19,2023,9,7
1976,1977,0,12,Canada,31,1,Smartphone,1 Month,2022,12,10,2023,9,7
1977,1978,2,11,United Kingdom,30,1,Smart TV,1 Month,2022,3,10,2023,9,7
1978,1979,1,15,Australia,51,0,Smartphone,1 Month,2022,9,28,2023,8,7
1979,1980,0,15,Germany,42,0,Laptop,1 Month,2022,9,17,2023,9,7
1980,1981,1,13,France,37,0,Smartphone,1 Month,2022,9,16,2023,8,7
1981,1982,0,14,Brazil,44,0,Smartphone,1 Month,2022,9,15,2023,9,7
1982,1983,2,11,Mexico,37,1,Tablet,1 Month,2022,9,14,2023,8,7
1983,1984,2,11,Spain,44,1,Smartphone,1 Month,2022,9,15,2023,9,7
1984,1985,0,11,Italy,40,1,Tablet,1 Month,2022,6,9,2023,9,7
1985,1986,1,15,Spain,27,1,Smart TV,1 Month,2022,8,28,2023,9,7
1986,1987,0,12,Spain,31,1,Smart TV,1 Month,2022,7,8,2023,8,7
1987,1988,2,15,United States,39,0,Smartphone,1 Month,2022,7,8,2023,10,7
1988,1989,1,12,Canada,47,0,Tablet,1 Month,2022,6,8,2023,9,7
1989,1990,0,15,United States,30,1,Smart TV,1 Month,2022,7,30,2023,9,7
1990,1991,1,12,United States,35,1,Laptop,1 Month,2022,7,30,2023,8,7
1991,1992,0,14,Canada,39,1,Smartphone,1 Month,2022,7,30,2023,10,7
1992,1993,2,15,United Kingdom,29,0,Tablet,1 Month,2022,7,19,2023,8,7
1993,1994,2,11,Australia,28,1,Laptop,1 Month,2022,7,17,2023,10,7
1994,1995,0,11,Germany,39,1,Tablet,1 Month,2022,12,7,2023,8,7
1995,1996,1,10,France,34,1,Smart TV,1 Month,2022,11,7,2023,10,7
1996,1997,0,14,Brazil,47,1,Smart TV,1 Month,2022,10,7,2023,8,7
1997,1998,2,14,Mexico,47,0,Smart TV,1 Month,2022,10,7,2023,11,7
1998,1999,1,13,Spain,46,1,Smart TV,1 Month,2022,8,7,2023,8,7
1999,2000,0,12,Italy,31,1,Smart TV,1 Month,2022,9,7,2023,9,7
2000,2001,1,10,Spain,41,0,Smart TV,1 Month,2022,9,7,2023,8,7
2001,2002,0,10,Spain,30,0,Smartphone,1 Month,2022,9,7,2023,11,7
2002,2003,2,11,United States,41,1,Tablet,1 Month,2022,10,7,2023,8,7
2003,2004,2,12,Canada,48,0,Laptop,1 Month,2022,12,7,2023,8,7
2004,2005,0,10,United States,35,0,Laptop,1 Month,2022,7,13,2023,9,7
